,Date,UPRO,Unnamed: 2,URPO_PRICES
7046,5/1/14,0.0%,,8.726037353861525
7047,5/2/14,-0.4%,,8.691133204446079
7048,5/5/14,0.6%,,8.743280003672755
7049,5/6/14,-2.7%,,8.50721144357359
7050,5/7/14,1.8%,,8.660341249557915
7051,5/8/14,-0.3%,,8.63436022580924
7052,5/9/14,0.5%,,8.677532026938286
7053,5/12/14,2.9%,,8.929180455719495
7054,5/13/14,0.2%,,8.947038816630934
7055,5/14/14,-1.4%,,8.821780273198101
7056,5/15/14,-2.8%,,8.574770425548554
7057,5/16/14,1.1%,,8.669092900229588
7058,5/19/14,1.2%,,8.773122015032342
7059,5/20/14,-1.9%,,8.606432696746728
7060,5/21/14,2.5%,,8.821593514165395
7061,5/22/14,0.8%,,8.892166262278717
7062,5/23/14,1.3%,,9.00776442368834
7063,5/27/14,1.8%,,9.16990418331473
7064,5/28/14,-0.3%,,9.142394470764785
7065,5/29/14,1.6%,,9.288672782297022
7066,5/30/14,0.6%,,9.344404818990805
7067,6/2/14,0.2%,,9.363093628628787
7068,6/3/14,-0.1%,,9.353730535000158
7069,6/4/14,0.6%,,9.40985291821016
7070,6/5/14,2.0%,,9.598049976574362
7071,6/6/14,1.4%,,9.732422676246404
7072,6/9/14,0.3%,,9.761619944275143
7073,6/10/14,-0.1%,,9.751858324330868
7074,6/11/14,-1.0%,,9.65433974108756
7075,6/12/14,-2.1%,,9.45159860652472
7076,6/13/14,0.9%,,9.536662993983443
7077,6/16/14,0.2%,,9.555736319971409
7078,6/17/14,0.6%,,9.613070737891237
7079,6/18/14,2.3%,,9.834171364862733
7080,6/19/14,0.4%,,9.873508050322185
7081,6/20/14,0.5%,,9.922875590573796
7082,6/23/14,0.0%,,9.922875590573796
7083,6/24/14,-1.9%,,9.734340954352893
7084,6/25/14,1.5%,,9.880356068668185
7085,6/26/14,-0.3%,,9.85071500046218
7086,6/27/14,0.6%,,9.909819290464954
7087,6/30/14,-0.1%,,9.899909471174489
7088,7/1/14,2.1%,,10.107807570069152
7089,7/2/14,0.2%,,10.12802318520929
7090,7/3/14,1.6%,,10.29007155617264
7091,7/7/14,-1.2%,,10.166590697498568
7092,7/8/14,-2.0%,,9.963258883548598
7093,7/9/14,1.4%,,10.102744507918278
7094,7/10/14,-1.2%,,9.981511573823258
7095,7/11/14,0.5%,,10.031419131692374
7096,7/14/14,1.4%,,10.171858999536067
7097,7/15/14,-0.6%,,10.11082784553885
7098,7/16/14,1.3%,,10.242268607530853
7099,7/17/14,-3.5%,,9.883789206267274
7100,7/18/14,3.1%,,10.190186671661559
7101,7/21/14,-0.7%,,10.118855364959929
7102,7/22/14,1.5%,,10.270638195434326
7103,7/23/14,0.5%,,10.321991386411497
7104,7/24/14,0.1%,,10.332313377797908
7105,7/25/14,-1.5%,,10.177328677130939
7106,7/28/14,0.1%,,10.18750600580807
7107,7/29/14,-1.4%,,10.044880921726756
7108,7/30/14,0.1%,,10.054925802648482
7109,7/31/14,-6.0%,,9.451630254489572
7110,8/1/14,-0.9%,,9.366565582199167
7111,8/4/14,2.1%,,9.563263459425349
7112,8/5/14,-2.9%,,9.285928819102013
7113,8/6/14,0.1%,,9.295214747921115
7114,8/7/14,-1.6%,,9.146491311954376
7115,8/8/14,3.4%,,9.457472016560825
7116,8/11/14,0.9%,,9.542589264709871
7117,8/12/14,-0.5%,,9.494876318386321
7118,8/13/14,2.1%,,9.694268721072433
7119,8/14/14,1.3%,,9.820294214446374
7120,8/15/14,0.0%,,9.820294214446374
7121,8/18/14,2.6%,,10.07562186402198
7122,8/19/14,1.6%,,10.236831813846331
7123,8/20/14,0.7%,,10.308489636543255
7124,8/21/14,0.9%,,10.401266043272143
7125,8/22/14,-0.6%,,10.33885844701251
7126,8/25/14,1.4%,,10.483602465270685
7127,8/26/14,0.3%,,10.515053272666496
7128,8/27/14,0.1%,,10.525568325939162
7129,8/28/14,-0.5%,,10.472940484309467
7130,8/29/14,1.0%,,10.577669889152562
7131,9/2/14,-0.2%,,10.556514549374256
7132,9/3/14,-0.2%,,10.535401520275508
7133,9/4/14,-0.5%,,10.48272451267413
7134,9/5/14,1.5%,,10.639965380364242
7135,9/8/14,-0.9%,,10.544205691940963
7136,9/9/14,-2.0%,,10.333321578102144
7137,9/10/14,1.1%,,10.446988115461266
7138,9/11/14,0.3%,,10.478329079807649
7139,9/12/14,-1.8%,,10.289719156371111
7140,9/15/14,-0.2%,,10.26913971805837
7141,9/16/14,2.2%,,10.495060791855654
7142,9/17/14,0.4%,,10.537041035023076
7143,9/18/14,1.5%,,10.695096650548422
7144,9/19/14,-0.2%,,10.673706457247325
7145,9/22/14,-2.4%,,10.41753750227339
7146,9/23/14,-1.7%,,10.240439364734742
7147,9/24/14,2.3%,,10.47596947012364
7148,9/25/14,-4.9%,,9.962646966087581
7149,9/26/14,2.6%,,10.221675787205859
7150,9/29/14,-0.7%,,10.150124056695418
7151,9/30/14,-0.8%,,10.068923064241854
7152,10/1/14,-4.0%,,9.66616614167218
7153,10/2/14,0.0%,,9.66616614167218
7154,10/3/14,3.3%,,9.985149624347361
7155,10/6/14,-0.5%,,9.935223876225624
7156,10/7/14,-4.5%,,9.48813880179547
7157,10/8/14,5.3%,,9.99101015829063
7158,10/9/14,-6.2%,,9.37156752847661
7159,10/10/14,-3.4%,,9.052934232508406
7160,10/13/14,-4.9%,,8.609340455115493
7161,10/14/14,0.5%,,8.65238715739107
7162,10/15/14,-2.4%,,8.444729865613684
7163,10/16/14,0.0%,,8.444729865613684
7164,10/17/14,3.9%,,8.774074330372617
7165,10/20/14,2.7%,,9.010974337292676
7166,10/21/14,5.9%,,9.542621823192944
7167,10/22/14,-2.2%,,9.332684143082698
7168,10/23/14,3.7%,,9.677993456376758
7169,10/24/14,2.1%,,9.881231318960669
7170,10/27/14,-0.5%,,9.831825162365865
7171,10/28/14,3.6%,,10.185770868211037
7172,10/29/14,-0.4%,,10.145027784738193
7173,10/30/14,1.9%,,10.337783312648218
7174,10/31/14,3.5%,,10.699605728590905
7175,11/3/14,0.0%,,10.699605728590905
7176,11/4/14,-0.9%,,10.603309277033587
7177,11/5/14,1.8%,,10.794168844020192
7178,11/6/14,1.2%,,10.923698870148433
7179,11/7/14,0.2%,,10.94554626788873
7180,11/10/14,1.0%,,11.055001730567618
7181,11/11/14,0.2%,,11.077111734028753
7182,11/12/14,-0.1%,,11.066034622294724
7183,11/13/14,0.2%,,11.088166691539314
7184,11/14/14,0.1%,,11.099254858230852
7185,11/17/14,0.2%,,11.121453367947314
7186,11/18/14,1.6%,,11.299396621834472
7187,11/19/14,-0.4%,,11.254199035347133
7188,11/20/14,0.6%,,11.321724229559216
7189,11/21/14,1.6%,,11.502871817232164
7190,11/24/14,0.9%,,11.606397663587252
7191,11/25/14,-0.3%,,11.57157847059649
7192,11/26/14,0.9%,,11.675722676831857
7193,11/28/14,-0.8%,,11.582316895417202
7194,12/1/14,-2.0%,,11.350670557508858
7195,12/2/14,1.9%,,11.566333298101526
7196,12/3/14,1.2%,,11.705129297678745
7197,12/4/14,-0.3%,,11.670013909785709
7198,12/5/14,0.5%,,11.728363979334636
7199,12/8/14,-2.1%,,11.48206833576861
7200,12/9/14,-0.1%,,11.470586267432841
7201,12/10/14,-4.9%,,10.908527540328631
7202,12/11/14,1.4%,,11.061246925893233
7203,12/12/14,-4.9%,,10.519245826524465
7204,12/15/14,-1.9%,,10.3193801558205
7205,12/16/14,-2.5%,,10.061395651924988
7206,12/17/14,6.1%,,10.675140786692412
7207,12/18/14,7.3%,,11.454426064120957
7208,12/19/14,1.4%,,11.614788029018651
7209,12/22/14,1.2%,,11.754165485366876
7210,12/23/14,0.5%,,11.81293631279371
7211,12/24/14,0.0%,,11.81293631279371
7212,12/26/14,1.0%,,11.931065675921646
7213,12/29/14,0.3%,,11.966858872949409
7214,12/30/14,-1.4%,,11.799322848728117
7215,12/31/14,-3.1%,,11.433543840417546
7216,1/2/15,-0.1%,,11.422110296577127
7217,1/5/15,-5.5%,,10.793894230265385
7218,1/6/15,-2.7%,,10.50245908604822
7219,1/7/15,3.6%,,10.880547613145955
7220,1/8/15,5.4%,,11.468097184255837
7221,1/9/15,-2.5%,,11.18139475464944
7222,1/12/15,-2.4%,,10.913041280537854
7223,1/13/15,-0.7%,,10.836649991574088
7224,1/14/15,-1.7%,,10.652426941717328
7225,1/15/15,-2.8%,,10.354158987349242
7226,1/16/15,4.0%,,10.768325346843213
7227,1/20/15,0.5%,,10.822166973577428
7228,1/21/15,1.4%,,10.973677311207512
7229,1/22/15,4.6%,,11.478466467523058
7230,1/23/15,-1.7%,,11.283332537575166
7231,1/26/15,0.8%,,11.373599197875768
7232,1/27/15,-4.0%,,10.918655229960736
7233,1/28/15,-4.0%,,10.481909020762306
7234,1/29/15,2.9%,,10.785884382364411
7235,1/30/15,-3.9%,,10.365234891452198
7236,2/2/15,3.9%,,10.769479052218834
7237,2/3/15,4.3%,,11.232566651464243
7238,2/4/15,-1.2%,,11.097775851646672
7239,2/5/15,3.1%,,11.441806903047718
7240,2/6/15,-0.9%,,11.338830640920289
7241,2/9/15,-1.3%,,11.191425842588325
7242,2/10/15,3.2%,,11.549551469551151
7243,2/11/15,0.1%,,11.5611010210207
7244,2/12/15,3.0%,,11.907934051651322
7245,2/13/15,1.3%,,12.06273719432279
7246,2/17/15,0.5%,,12.123050880294402
7247,2/18/15,-0.1%,,12.110927829414107
7248,2/19/15,-0.3%,,12.074595045925864
7249,2/20/15,1.9%,,12.304012351798455
7250,2/23/15,-0.1%,,12.291708339446657
7251,2/24/15,0.8%,,12.390042006162231
7252,2/25/15,-0.2%,,12.365261922149907
7253,2/26/15,-0.4%,,12.315800874461308
7254,2/27/15,-0.9%,,12.204958666591157
7255,3/2/15,1.8%,,12.424647922589799
7256,3/3/15,-1.4%,,12.250702851673541
7257,3/4/15,-1.3%,,12.091443714601786
7258,3/5/15,0.4%,,12.139809489460193
7259,3/6/15,-4.2%,,11.629937490902865
7260,3/9/15,1.2%,,11.7694967407937
7261,3/10/15,-5.1%,,11.169252407013222
7262,3/11/15,-0.5%,,11.113406144978155
7263,3/12/15,3.9%,,11.546828984632302
7264,3/13/15,-1.8%,,11.338986062908921
7265,3/16/15,4.0%,,11.792545505425279
7266,3/17/15,-1.0%,,11.674620050371026
7267,3/18/15,3.6%,,12.094906372184383
7268,3/19/15,-1.5%,,11.913482776601617
7269,3/20/15,2.7%,,12.235146811569859
7270,3/23/15,-0.5%,,12.17397107751201
7271,3/24/15,-1.8%,,11.954839598116793
7272,3/25/15,-4.4%,,11.428826655799654
7273,3/26/15,-0.7%,,11.348824869209055
7274,3/27/15,0.8%,,11.439615468162728
7275,3/30/15,3.7%,,11.862881240484748
7276,3/31/15,-2.6%,,11.554446328232144
7277,4/1/15,-1.2%,,11.415792972293358
7278,4/2/15,1.1%,,11.541366694988584
7279,4/6/15,2.0%,,11.772194028888356
7280,4/7/15,-0.6%,,11.701560864715026
7281,4/8/15,0.9%,,11.80687491249746
7282,4/9/15,1.3%,,11.960364286359924
7283,4/10/15,1.5%,,12.139769750655322
7284,4/13/15,-1.4%,,11.969812974146148
7285,4/14/15,0.5%,,12.029662039016877
7286,4/15/15,1.5%,,12.210106969602128
7287,4/16/15,-0.2%,,12.185686755662923
7288,4/17/15,-3.4%,,11.771373405970383
7289,4/20/15,2.8%,,12.100971861337554
7290,4/21/15,-0.5%,,12.040467002030866
7291,4/22/15,1.5%,,12.221074007061327
7292,4/23/15,0.7%,,12.306621525110755
7293,4/24/15,0.7%,,12.392767875786529
7294,4/27/15,-1.3%,,12.231661893401304
7295,4/28/15,0.9%,,12.341746850441915
7296,4/29/15,-1.1%,,12.205987635087054
7297,4/30/15,-3.0%,,11.839808006034442
7298,5/1/15,3.3%,,12.230521670233578
7299,5/4/15,0.9%,,12.340596365265679
7300,5/5/15,-3.5%,,11.908675492481379
7301,5/6/15,-1.2%,,11.765771386571602
7302,5/7/15,1.2%,,11.906960643210462
7303,5/8/15,4.0%,,12.383239068938881
7304,5/11/15,-1.5%,,12.197490482904797
7305,5/12/15,-0.9%,,12.087713068558655
7306,5/13/15,-0.1%,,12.075625355490097
7307,5/14/15,3.3%,,12.474120992221268
7308,5/15/15,0.3%,,12.511543355197931
7309,5/18/15,0.9%,,12.624147245394711
7310,5/19/15,-0.1%,,12.611523098149316
7311,5/20/15,-0.2%,,12.586300051953017
7312,5/21/15,0.7%,,12.674404152316688
7313,5/22/15,-0.7%,,12.585683323250471
7314,5/26/15,-3.1%,,12.195527140229705
7315,5/27/15,2.8%,,12.537001900156138
7316,5/28/15,-0.3%,,12.49939089445567
7317,5/29/15,-1.9%,,12.261902467461013
7318,6/1/15,0.6%,,12.335473882265779
7319,6/2/15,-0.3%,,12.298467460618982
7320,6/3/15,0.7%,,12.384556732843313
7321,6/4/15,-2.6%,,12.062558257789387
7322,6/5/15,-0.4%,,12.014308024758229
7323,6/8/15,-1.9%,,11.786036172287822
7324,6/9/15,0.1%,,11.79782220846011
7325,6/10/15,3.6%,,12.222543807964675
7326,6/11/15,0.6%,,12.295879070812463
7327,6/12/15,-2.1%,,12.037665610325401
7328,6/15/15,-1.4%,,11.869138291780846
7329,6/16/15,1.7%,,12.07091364274112
7330,6/17/15,0.6%,,12.143339124597567
7331,6/18/15,3.0%,,12.507639298335494
7332,6/19/15,-1.6%,,12.307517069562126
7333,6/22/15,1.8%,,12.529052376814244
7334,6/23/15,0.2%,,12.554110481567873
7335,6/24/15,-2.2%,,12.27792005097338
7336,6/25/15,-0.9%,,12.167418770514619
7337,6/26/15,-0.1%,,12.155251351744104
7338,6/29/15,-6.2%,,11.401625767935968
7339,6/30/15,0.8%,,11.492838774079456
7340,7/1/15,2.2%,,11.745681227109204
7341,7/2/15,-0.1%,,11.733935545882094
7342,7/6/15,-1.2%,,11.593128319331509
7343,7/7/15,1.8%,,11.801804629079475
7344,7/8/15,-4.9%,,11.223516202254581
7345,7/9/15,0.7%,,11.302080815670362
7346,7/10/15,3.7%,,11.720257805850164
7347,7/13/15,3.3%,,12.107026313443217
7348,7/14/15,1.3%,,12.264417655517978
7349,7/15/15,-0.2%,,12.239888820206941
7350,7/16/15,2.4%,,12.533646151891908
7351,7/17/15,0.3%,,12.571247090347583
7352,7/20/15,0.2%,,12.596389584528279
7353,7/21/15,-1.3%,,12.43263651992941
7354,7/22/15,-0.7%,,12.345608064289904
7355,7/23/15,-1.7%,,12.135732727196975
7356,7/24/15,-3.2%,,11.747389279926672
7357,7/27/15,-1.7%,,11.547683662167918
7358,7/28/15,3.7%,,11.97494795766813
7359,7/29/15,2.2%,,12.238396812736829
7360,7/30/15,0.0%,,12.238396812736829
7361,7/31/15,-0.7%,,12.152728035047671
7362,8/3/15,-0.8%,,12.05550621076729
7363,8/4/15,-0.7%,,11.971117667291917
7364,8/5/15,1.1%,,12.102799961632128
7365,8/6/15,-2.2%,,11.83653836247622
7366,8/7/15,-0.9%,,11.730009517213935
7367,8/10/15,3.8%,,12.175749878868064
7368,8/11/15,-2.8%,,11.834828882259758
7369,8/12/15,0.4%,,11.882168197788797
7370,8/13/15,-0.3%,,11.846521693195431
7371,8/14/15,1.2%,,11.988679953513776
7372,8/17/15,1.6%,,12.180498832769997
7373,8/18/15,-0.7%,,12.095235340940606
7374,8/19/15,-2.5%,,11.792854457417091
7375,8/20/15,-6.3%,,11.049904626599815
7376,8/21/15,-9.5%,,10.000163687072833
7377,8/24/15,-11.8%,,8.82014437199824
7378,8/25/15,-4.0%,,8.46733859711831
7379,8/26/15,11.7%,,9.458017212981153
7380,8/27/15,7.3%,,10.148452469528776
7381,8/28/15,0.2%,,10.168749374467833
7382,8/31/15,-2.5%,,9.914530640106136
7383,9/1/15,-8.9%,,9.03213741313669
7384,9/2/15,5.5%,,9.528904970859207
7385,9/3/15,0.4%,,9.567020590742644
7386,9/4/15,-4.6%,,9.126937643568482
7387,9/8/15,7.5%,,9.811457966836118
7388,9/9/15,-4.1%,,9.409188190195836
7389,9/10/15,1.6%,,9.55973520123897
7390,9/11/15,1.4%,,9.693571494056316
7391,9/14/15,-1.2%,,9.57724863612764
7392,9/15/15,3.8%,,9.941184084300492
7393,9/16/15,2.6%,,10.199654870492305
7394,9/17/15,-0.7%,,10.128257286398858
7395,9/18/15,-4.9%,,9.631972679365314
7396,9/21/15,1.4%,,9.766820296876428
7397,9/22/15,-3.7%,,9.405447945892
7398,9/23/15,-0.6%,,9.349015258216648
7399,9/24/15,-1.0%,,9.255525105634481
7400,9/25/15,-0.2%,,9.237014055423213
7401,9/28/15,-7.6%,,8.535000987211049
7402,9/29/15,0.4%,,8.569140991159893
7403,9/30/15,5.7%,,9.057582027656006
7404,10/1/15,0.6%,,9.111927519821942
7405,10/2/15,4.3%,,9.503740403174284
7406,10/5/15,5.5%,,10.026446125348869
7407,10/6/15,-1.1%,,9.916155217970031
7408,10/7/15,2.5%,,10.164059098419282
7409,10/8/15,2.6%,,10.428324634978184
7410,10/9/15,0.2%,,10.44918128424814
7411,10/12/15,0.4%,,10.490978009385133
7412,10/13/15,-2.0%,,10.28115844919743
7413,10/14/15,-1.4%,,10.137222230908666
7414,10/15/15,4.5%,,10.593397231299555
7415,10/16/15,1.4%,,10.74170479253775
7416,10/19/15,0.1%,,10.752446497330286
7417,10/20/15,-0.4%,,10.709436711340965
7418,10/21/15,-1.7%,,10.527376287248169
7419,10/22/15,5.0%,,11.053745101610577
7420,10/23/15,3.3%,,11.418518689963726
7421,10/26/15,-0.6%,,11.350007577823943
7422,10/27/15,-0.8%,,11.259207517201352
7423,10/28/15,3.6%,,11.6645389878206
7424,10/29/15,-0.1%,,11.65287444883278
7425,10/30/15,-1.5%,,11.478081332100288
7426,11/2/15,3.5%,,11.879814178723798
7427,11/3/15,0.8%,,11.974852692153588
7428,11/4/15,-1.0%,,11.855104165232053
7429,11/5/15,-0.3%,,11.819538852736356
7430,11/6/15,-0.1%,,11.80771931388362
7431,11/9/15,-2.9%,,11.465295453780994
7432,11/10/15,0.5%,,11.522621931049898
7433,11/11/15,-1.0%,,11.4073957117394
7434,11/12/15,-4.1%,,10.939692487558084
7435,11/13/15,-3.4%,,10.56774294298111
7436,11/16/15,4.5%,,11.043291375415258
7437,11/17/15,-0.3%,,11.010161501289012
7438,11/18/15,4.9%,,11.549659414852172
7439,11/19/15,-0.3%,,11.515010436607616
7440,11/20/15,1.2%,,11.653190561846907
7441,11/23/15,-0.4%,,11.606577799599519
7442,11/24/15,0.4%,,11.653004110797918
7443,11/25/15,0.0%,,11.653004110797918
7444,11/27/15,0.2%,,11.676310119019513
7445,11/30/15,-1.4%,,11.51284177735324
7446,12/1/15,3.2%,,11.881252714228543
7447,12/2/15,-3.2%,,11.501052627373229
7448,12/3/15,-4.3%,,11.00650736439618
7449,12/4/15,6.1%,,11.677904313624346
7450,12/7/15,-2.1%,,11.432668323038234
7451,12/8/15,-1.9%,,11.215447624900508
7452,12/9/15,-2.3%,,10.957492329527796
7453,12/10/15,0.7%,,11.03419477583449
7454,12/11/15,-5.8%,,10.39421147883609
7455,12/14/15,1.4%,,10.539730439539795
7456,12/15/15,3.2%,,10.87700181360507
7457,12/16/15,4.4%,,11.355589893403693
7458,12/17/15,-4.5%,,10.844588348200526
7459,12/18/15,-5.4%,,10.258980577397697
7460,12/21/15,2.4%,,10.505196111255241
7461,12/22/15,2.7%,,10.788836406259131
7462,12/23/15,3.7%,,11.188023353290719
7463,12/24/15,-0.5%,,11.132083236524265
7464,12/28/15,-0.7%,,11.054158653868594
7465,12/29/15,3.2%,,11.40789173079239
7466,12/30/15,-2.2%,,11.156918112714957
7467,12/31/15,-2.8%,,10.844524405558937
7468,1/4/16,-4.5%,,10.356520807308785
7469,1/5/16,0.6%,,10.418659932152638
7470,1/6/16,-3.8%,,10.022750854730837
7471,1/7/16,-7.1%,,9.311135544044948
7472,1/8/16,-3.3%,,9.003868071091464
7473,1/11/16,0.2%,,9.021875807233647
7474,1/12/16,2.3%,,9.22937895080002
7475,1/13/16,-7.5%,,8.53717552949002
7476,1/14/16,5.0%,,8.964034305964521
7477,1/15/16,-6.5%,,8.381372076076827
7478,1/19/16,0.1%,,8.389753448152904
7479,1/20/16,-3.5%,,8.096112077467552
7480,1/21/16,1.5%,,8.217553758629565
7481,1/22/16,6.1%,,8.718824537905968
7482,1/25/16,-4.7%,,8.309039784624387
7483,1/26/16,4.2%,,8.658019455578613
7484,1/27/16,-3.3%,,8.372304813544519
7485,1/28/16,1.7%,,8.514633995374774
7486,1/29/16,7.4%,,9.144716911032509
7487,2/1/16,-0.1%,,9.135572194121476
7488,2/2/16,-5.6%,,8.623980151250674
7489,2/3/16,1.6%,,8.761963833670684
7490,2/4/16,0.5%,,8.805773652839036
7491,2/5/16,-5.5%,,8.321456101932888
7492,2/8/16,-4.2%,,7.9719549456517065
7493,2/9/16,-0.1%,,7.963982990706055
7494,2/10/16,0.0%,,7.963982990706055
7495,2/11/16,-3.6%,,7.6772796030406365
7496,2/12/16,5.9%,,8.130239099620034
7497,2/16/16,5.0%,,8.536751054601037
7498,2/17/16,5.0%,,8.96358860733109
7499,2/18/16,-1.4%,,8.838098366828454
7500,2/19/16,0.0%,,8.838098366828454
7501,2/22/16,4.3%,,9.218136596602077
7502,2/23/16,-3.7%,,8.8770655425278
7503,2/24/16,1.3%,,8.992467394580661
7504,2/25/16,3.5%,,9.307203753390983
7505,2/26/16,-0.5%,,9.260667734624027
7506,2/29/16,-2.4%,,9.038411708993051
7507,3/1/16,7.2%,,9.68917735204055
7508,3/2/16,1.3%,,9.815136657617076
7509,3/3/16,1.1%,,9.923103160850863
7510,3/4/16,1.0%,,10.022334192459372
7511,3/7/16,0.3%,,10.05240119503675
7512,3/8/16,-3.3%,,9.720671955600537
7513,3/9/16,1.5%,,9.866482034934544
7514,3/10/16,0.1%,,9.876348516969477
7515,3/11/16,5.0%,,10.370165942817952
7516,3/14/16,-0.4%,,10.32868527904668
7517,3/15/16,-0.6%,,10.2667131673724
7518,3/16/16,1.7%,,10.44124729121773
7519,3/17/16,2.0%,,10.650072237042085
7520,3/18/16,1.3%,,10.78852317612363
7521,3/21/16,0.3%,,10.820888745652
7522,3/22/16,-0.2%,,10.799246968160697
7523,3/23/16,-1.9%,,10.594061275765643
7524,3/24/16,-0.1%,,10.583467214489877
7525,3/28/16,0.1%,,10.594050681704365
7526,3/29/16,2.7%,,10.880090050110383
7527,3/30/16,1.3%,,11.021531220761817
7528,3/31/16,-0.6%,,10.955402033437247
7529,4/1/16,1.9%,,11.163554672072554
7530,4/4/16,-0.9%,,11.0630826800239
7531,4/5/16,-3.0%,,10.731190199623182
7532,4/6/16,3.3%,,11.085319476210746
7533,4/7/16,-3.6%,,10.68624797506716
7534,4/8/16,0.8%,,10.771737958867696
7535,4/11/16,-0.8%,,10.685564055196755
7536,4/12/16,2.9%,,10.99544541279746
7537,4/13/16,3.0%,,11.325308775181384
7538,4/14/16,0.1%,,11.336634083956564
7539,4/15/16,-0.3%,,11.302624181704696
7540,4/18/16,2.0%,,11.52867666533879
7541,4/19/16,0.9%,,11.632434755326837
7542,4/20/16,0.2%,,11.65569962483749
7543,4/21/16,-1.6%,,11.46920843084009
7544,4/22/16,0.0%,,11.46920843084009
7545,4/25/16,-0.6%,,11.40039318025505
7546,4/26/16,0.6%,,11.468795539336579
7547,4/27/16,0.5%,,11.526139517033261
7548,4/28/16,-2.8%,,11.20340761055633
7549,4/29/16,-1.5%,,11.035356496397984
7550,5/2/16,2.3%,,11.289169695815136
7551,5/3/16,-2.6%,,10.995651283723943
7552,5/4/16,-1.7%,,10.808725211900635
7553,5/5/16,0.0%,,10.808725211900635
7554,5/6/16,1.0%,,10.91681246401964
7555,5/9/16,0.2%,,10.93864608894768
7556,5/10/16,3.7%,,11.343375994238743
7557,5/11/16,-2.7%,,11.037104842394296
7558,5/12/16,0.0%,,11.037104842394296
7559,5/13/16,-2.5%,,10.761177221334439
7560,5/16/16,3.0%,,11.084012537974472
7561,5/17/16,-2.7%,,10.784744199449161
7562,5/18/16,0.1%,,10.795528943648609
7563,5/19/16,-1.1%,,10.676778125268473
7564,5/20/16,1.8%,,10.868960131523306
7565,5/23/16,-0.6%,,10.803746370734165
7566,5/24/16,4.1%,,11.246699971934266
7567,5/25/16,2.1%,,11.482880671344885
7568,5/26/16,0.0%,,11.482880671344885
7569,5/27/16,1.3%,,11.632158120072367
7570,5/31/16,-0.3%,,11.59726164571215
7571,6/1/16,0.4%,,11.643650692295
7572,6/2/16,0.9%,,11.748443548525653
7573,6/3/16,-0.9%,,11.642707556588922
7574,6/6/16,1.5%,,11.817348169937755
7575,6/7/16,0.4%,,11.864617562617507
7576,6/8/16,1.0%,,11.983263738243682
7577,6/9/16,-0.5%,,11.923347419552464
7578,6/10/16,-2.7%,,11.601417039224547
7579,6/13/16,-2.4%,,11.322983030283158
7580,6/14/16,-0.5%,,11.266368115131742
7581,6/15/16,-0.5%,,11.210036274556083
7582,6/16/16,1.0%,,11.322136637301645
7583,6/17/16,-1.0%,,11.208915270928628
7584,6/20/16,1.7%,,11.399466830534413
7585,6/21/16,0.8%,,11.490662565178688
7586,6/22/16,-0.5%,,11.433209252352794
7587,6/23/16,4.0%,,11.890537622446907
7588,6/24/16,-10.8%,,10.606359559222641
7589,6/27/16,-5.4%,,10.033616143024618
7590,6/28/16,5.4%,,10.575431414747948
7591,6/29/16,5.1%,,11.114778416900092
7592,6/30/16,4.1%,,11.570484331992995
7593,7/1/16,0.6%,,11.639907237984954
7594,7/5/16,-2.1%,,11.395469185987269
7595,7/6/16,1.7%,,11.58919216214905
7596,7/7/16,-0.2%,,11.566013777824752
7597,7/8/16,4.6%,,12.09805041160469
7598,7/11/16,1.0%,,12.219030915720738
7599,7/12/16,2.1%,,12.475630564950873
7600,7/13/16,0.1%,,12.488106195515822
7601,7/14/16,1.6%,,12.687915894644076
7602,7/15/16,-0.3%,,12.649852146960145
7603,7/18/16,0.7%,,12.738401111988864
7604,7/19/16,-0.4%,,12.687447507540908
7605,7/20/16,1.3%,,12.852384325138939
7606,7/21/16,-1.1%,,12.711008097562411
7607,7/22/16,1.4%,,12.888962210928286
7608,7/25/16,-0.9%,,12.772961551029931
7609,7/26/16,0.1%,,12.78573451258096
7610,7/27/16,-0.4%,,12.734591574530636
7611,7/28/16,0.5%,,12.798264532403289
7612,7/29/16,0.5%,,12.862255855065305
7613,8/1/16,-0.4%,,12.810806831645044
7614,8/2/16,-1.9%,,12.567401501843788
7615,8/3/16,1.0%,,12.693075516862226
7616,8/4/16,0.1%,,12.705768592379087
7617,8/5/16,2.6%,,13.036118575780943
7618,8/8/16,-0.3%,,12.9970102200536
7619,8/9/16,0.1%,,13.010007230273652
7620,8/10/16,-0.8%,,12.905927172431463
7621,8/11/16,1.5%,,13.099516080017933
7622,8/12/16,-0.2%,,13.073317047857897
7623,8/15/16,0.9%,,13.190976901288616
7624,8/16/16,-1.6%,,12.979921270867997
7625,8/17/16,0.6%,,13.057800798493206
7626,8/18/16,0.7%,,13.149205404082657
7627,8/19/16,-0.4%,,13.096608582466327
7628,8/22/16,-0.2%,,13.070415365301395
7629,8/23/16,0.6%,,13.148837857493204
7630,8/24/16,-1.6%,,12.938456451773312
7631,8/25/16,-0.4%,,12.886702625966219
7632,8/26/16,-0.5%,,12.822269112836388
7633,8/29/16,1.6%,,13.02742541864177
7634,8/30/16,-0.5%,,12.96228829154856
7635,8/31/16,-0.7%,,12.87155227350772
7636,9/1/16,0.0%,,12.87155227350772
7637,9/2/16,1.3%,,13.03888245306332
7638,9/6/16,0.9%,,13.156232395140888
7639,9/7/16,0.0%,,13.156232395140888
7640,9/8/16,-0.7%,,13.064138768374901
