Date,Open,High,Low,Close,Adj Close,Volume,open_moving_avg_50
2015-11-30,22.397499,22.440001,22.01,22.040001,20.350552,3728000,20.44789998
2015-12-01,22.262501,22.7225,22.1875,22.684999,20.946114,4857600,20.51930002
2015-12-02,22.66,22.7775,21.879999,21.965,20.281303,6247600,20.61340002
2015-12-03,22.0825,22.165001,20.7875,21.045,19.431828,7856000,20.69505002
2015-12-04,21.192499,22.389999,21.172501,22.262501,20.556,7882800,20.7696
2015-12-07,22.139999,22.155001,21.504999,21.844999,20.170504,4985600,20.84925
2015-12-08,21.290001,21.77,21.065001,21.344999,19.708828,5958800,20.928050019999997
2015-12-09,21.2125,21.969999,20.575001,20.942499,19.337181,9394800,21.024
2015-12-10,20.969999,21.559999,20.862499,21.084999,19.468756,5587600,21.10435
2015-12-11,20.327499,20.5525,19.745001,19.860001,18.337662,13487200,21.163399980000005
2015-12-14,19.9175,20.1875,19.295,20.1875,18.640055,10816000,21.226999999999997
2015-12-15,20.700001,21.112499,20.645,20.790001,19.196373,11924000,21.269600020000002
2015-12-16,21.217501,21.809999,20.700001,21.6775,20.015842,14750400,21.31170006
2015-12-17,21.817499,21.844999,20.7125,20.719999,19.131733,11857600,21.36270004
2015-12-18,20.4375,20.459999,19.5375,19.5375,18.039879,11700000,21.386100039999995
2015-12-21,20.030001,20.15,19.6175,20.075001,18.536182,7924400,21.38735004
2015-12-22,20.3925,20.727501,20.045,20.620001,19.039402,6882400,21.39555004
2015-12-23,20.987499,21.4,20.952499,21.3675,19.729605,5789600,21.42015002
2015-12-24,21.2775,21.475,21.200001,21.25,19.621113,2834800,21.45360002
2015-12-28,21.0275,21.137501,20.737499,21.112499,19.494148,4004800,21.4823
2015-12-29,21.525,21.92,21.522499,21.807501,20.135876,4634400,21.505200019999997
2015-12-30,21.705,21.74,21.290001,21.344999,19.708828,3856400,21.53310004
2015-12-31,21.075001,21.317499,20.702499,20.719999,19.131733,5826800,21.54660006
2016-01-04,19.6625,19.827499,19.0975,19.8125,18.293798,12571200,21.527250079999998
2016-01-05,19.9575,20.09,19.5375,19.945,18.416143,7654000,21.5179001
2016-01-06,19.0425,19.535,18.809999,19.1525,17.684389,15462000,21.4646001
2016-01-07,18.15,18.762501,17.6625,17.785,16.421711,17905600,21.3931001
2016-01-08,18.077499,18.272499,17.1075,17.200001,15.881558,14990800,21.326700099999996
2016-01-11,17.495001,17.5975,16.6325,17.209999,15.890787,18027600,21.24370012
2016-01-12,17.717501,17.905001,16.985001,17.65,16.297064,17508400,21.157050160000004
2016-01-13,17.879999,17.997499,16.219999,16.352501,15.099026,17911200,21.069250140000005
2016-01-14,16.5375,17.49,16.040001,17.115,15.803072,21744400,20.959450139999998
2016-01-15,15.75,16.290001,15.43,16.0275,14.798936,22730400,20.823650119999996
2016-01-19,16.6,16.622499,15.63,16.094999,14.861257,15717600,20.69565012
2016-01-20,15.3225,15.9475,14.295,15.52,14.330335,29300800,20.548100099999996
2016-01-21,15.6425,16.275,15.2275,15.71,14.505772,19535200,20.41160008
2016-01-22,16.514999,16.754999,16.290001,16.68,15.401418,13151600,20.29505004
2016-01-25,16.5525,16.6,15.88,15.9225,14.701983,10864000,20.19105002
2016-01-26,16.125,16.665001,16.049999,16.5725,15.302158,8575200,20.069550000000003
2016-01-27,16.424999,16.942499,15.7725,16.032499,14.803547,12104800,19.96924996
2016-01-28,16.525,16.575001,15.8,16.2925,15.043621,9376800,19.88474996
2016-01-29,16.514999,17.487499,16.487499,17.4725,16.133167,10500000,19.81219994
2016-02-01,17.155001,17.715,16.975,17.48,16.140091,10630400,19.73059994
2016-02-02,16.995001,17.0075,16.3575,16.525,15.2583,12135600,19.64544994
2016-02-03,16.8575,16.93,15.7275,16.7925,15.505293,27986400,19.54189994
2016-02-04,16.66,17.195,16.465,16.879999,15.586088,12856400,19.429349939999998
2016-02-05,16.745001,16.747499,15.7275,15.9225,14.701983,13445600,19.31874996
2016-02-08,15.37,15.445,14.6175,15.28,14.108732,17973200,19.19029996
2016-02-09,14.755,15.655,14.735,15.26,14.090265,15032400,19.03904998
2016-02-10,15.5175,15.9925,15.2025,15.2375,14.069489,13284400,18.90384998
2016-02-11,14.495,14.94,14.215,14.68,13.554724,22600000,18.745800000000003
2016-02-12,15.1625,15.5575,14.9075,15.5525,14.360344,11355200,18.603799979999998
2016-02-16,16.094999,16.334999,15.7975,16.325001,15.073629,8840400,18.47249996
2016-02-17,16.674999,17.247499,16.655001,17.127501,15.814614,12123600,18.36434994
2016-02-18,17.217501,17.237499,16.82,16.9125,15.616095,7638000,18.28484998
2016-02-19,16.6775,16.940001,16.485001,16.91,15.613789,8191600,18.1756
2016-02-22,17.3925,17.674999,17.370001,17.6175,16.267059,6660400,18.09764998
2016-02-23,17.4125,17.502501,16.93,16.987499,15.685349,9436800,18.02164998
2016-02-24,16.495001,17.282499,16.1675,17.192499,15.874631,12216000,17.932150019999998
2016-02-25,17.3375,17.815001,17.092501,17.807501,16.442493,8596000,17.87235004
2016-02-26,18.125,18.129999,17.639999,17.6975,16.340923,11120000,17.836500039999997
2016-02-29,17.705,18.0,17.2225,17.2225,15.902331,8311600,17.77660002
2016-03-01,17.6675,18.514999,17.52,18.504999,17.086529,10162000,17.7056
2016-03-02,18.4,18.76,18.252501,18.7425,17.30582,7800000,17.63725002
2016-03-03,18.682501,18.9625,18.4925,18.955,17.502033,6951600,17.602150039999998
2016-03-04,19.025,19.405001,18.7425,19.145,17.677465,9289600,17.58205002
2016-03-07,18.827499,19.325001,18.8125,19.182501,17.712093,7954000,17.550749999999997
2016-03-08,18.82,18.997499,18.5075,18.545,17.123459,8099600,17.50740002
2016-03-09,18.8325,18.945,18.57,18.834999,17.391226,6207200,17.45850002
2016-03-10,19.0075,19.309999,18.2675,18.875,17.428165,14479200,17.41810002
2016-03-11,19.362499,19.8025,19.33,19.7775,18.261484,10012000,17.37485
2016-03-14,19.602501,19.872499,19.487499,19.705,18.19454,5594000,17.33280002
2016-03-15,19.3675,19.625,19.2925,19.622499,18.118357,5678000,17.29865
2016-03-16,19.455,20.094999,19.432501,19.9575,18.427689,7802400,17.2945
2016-03-17,19.9175,20.51,19.7875,20.327499,18.769321,7389200,17.293699999999998
2016-03-18,20.547501,20.690001,20.4,20.5625,18.986307,6504400,17.32380002
2016-03-21,20.497499,20.737499,20.395,20.665001,19.080957,4593600,17.370749999999997
2016-03-22,20.389999,20.825001,20.33,20.627501,19.046328,5630800,17.417
2016-03-23,20.5075,20.5525,20.157499,20.23,18.679295,5944400,17.47724998
2016-03-24,19.85,20.200001,19.77,20.200001,18.6516,5726000,17.51989996
2016-03-28,20.334999,20.4,20.0625,20.225,18.674683,3621600,17.56899996
2016-03-29,20.075001,20.809999,19.967501,20.799999,19.205601,5518000,17.639749979999998
2016-03-30,21.1325,21.305,20.924999,21.0725,19.457212,5030400,17.74739998
2016-03-31,21.0075,21.1675,20.84,20.897499,19.295635,3536400,17.83554998
2016-04-01,20.504999,21.385,20.4275,21.3025,19.669588,4876800,17.93919996
2016-04-04,21.305,21.3575,21.002501,21.110001,19.491844,3062400,18.05244996
2016-04-05,20.620001,20.797501,20.389999,20.485001,18.914749,6418400,18.13455
2016-04-06,20.495001,21.1675,20.4175,21.139999,19.519543,6882400,18.213400019999998
2016-04-07,20.754999,20.877501,20.129999,20.385,18.822414,8108800,18.305999999999997
2016-04-08,20.8025,20.950001,20.362499,20.559999,18.983999,6663600,18.39355002
2016-04-11,20.782499,21.0175,20.372499,20.397499,18.833954,6125600,18.4787
2016-04-12,20.459999,21.067499,20.317499,20.985001,19.376425,6766800,18.5576
2016-04-13,21.299999,21.637501,21.25,21.6,19.944283,6755600,18.640499960000003
2016-04-14,21.65,21.7875,21.4825,21.6175,19.960442,3907200,18.73359994
2016-04-15,21.602501,21.635,21.415001,21.532499,19.881954,2482000,18.82849996
2016-04-18,21.3225,21.995001,21.290001,21.987499,20.302078,4456400,18.92174996
2016-04-19,22.137501,22.2875,21.889999,22.190001,20.489058,4188800,19.02959996
2016-04-20,22.202499,22.512501,22.032499,22.245001,20.539845,3657200,19.16624994
2016-04-21,22.25,22.299999,21.7925,21.8925,20.214361,5027600,19.31614994
2016-04-22,21.762501,21.9825,21.5625,21.9025,20.223591,4210000,19.441049959999997
2016-04-25,21.665001,21.780001,21.442499,21.780001,20.110479,4736400,19.58444998
2016-04-26,21.934999,22.055,21.702499,21.9,20.221281,2966800,19.71989996
2016-04-27,21.747499,22.1525,21.6,22.002501,20.315929,4423200,19.83294996
2016-04-28,21.7325,22.135,21.25,21.407499,19.766535,7452000,19.93409998
2016-04-29,21.17,21.299999,20.657499,21.059999,19.445675,8393600,20.01314996
2016-05-02,21.262501,21.620001,21.0825,21.5525,19.900423,4671600,20.104849979999997
2016-05-03,21.112499,21.1875,20.719999,21.0,19.390276,5110800,20.179249960000003
2016-05-04,20.59,20.895,20.4625,20.645,19.062489,6275600,20.24279996
2016-05-05,20.827499,20.9275,20.477501,20.622499,19.04171,5004000,20.32944992
2016-05-06,20.362499,20.860001,20.295,20.852501,19.254084,5840000,20.3899499
2016-05-09,20.807501,21.0425,20.737499,20.915001,19.311789,4610400,20.44359992
2016-05-10,21.147499,21.674999,21.125,21.6525,19.992754,4244800,20.5124499
2016-05-11,21.495001,21.627501,21.067499,21.1,19.482609,5992400,20.588999920000003
2016-05-12,21.307501,21.3675,20.717501,21.08,19.464144,5446000,20.64714994
2016-05-13,20.9575,21.157499,20.4175,20.522499,18.949377,6476800,20.692649919999997
2016-05-16,20.575001,21.295,20.57,21.1175,19.498768,5204400,20.72364994
2016-05-17,21.022499,21.135,20.35,20.567499,18.990927,6536000,20.76754994
2016-05-18,20.389999,20.965,20.172501,20.567499,18.990927,8466400,20.79894992
2016-05-19,20.327499,20.4375,19.907499,20.35,18.7901,7958000,20.8288499
2016-05-20,20.57,20.9,20.540001,20.702499,19.11558,4043600,20.8600999
2016-05-23,20.719999,20.8225,20.5625,20.639999,19.057867,3386000,20.8872499
2016-05-24,20.9175,21.545,20.9175,21.440001,19.796545,5690400,20.91354988
2016-05-25,21.674999,22.025,21.67,21.8475,20.172813,5123200,20.95969986
2016-05-26,21.9375,22.0,21.775,21.885,20.207438,2695200,21.009349859999997
2016-05-27,21.945,22.157499,21.9275,22.1525,20.454428,2528400,21.049899859999996
2016-05-31,22.262501,22.309999,21.834999,22.049999,20.359789,4244400,21.08419986
2016-06-01,21.807501,22.235001,21.74,22.17,20.470589,3289600,21.1103999
2016-06-02,22.030001,22.375,21.844999,22.3675,20.652952,3242800,21.14319994
2016-06-03,22.17,22.299999,21.717501,22.182501,20.482132,6862000,21.176449939999998
2016-06-06,22.3025,22.637501,22.25,22.504999,20.779913,4921600,21.22549994
2016-06-07,22.5725,22.82,22.555,22.602501,20.869934,3073600,21.27024996
2016-06-08,22.672501,22.875,22.622499,22.817499,21.068459,3115600,21.32219996
2016-06-09,22.549999,22.782499,22.452499,22.737499,20.994589,3858800,21.35054994
2016-06-10,22.1975,22.3375,21.8825,22.1,20.405954,6922800,21.374349940000002
2016-06-13,21.8475,22.1775,21.5425,21.5725,19.918888,5588800,21.40119996
2016-06-14,21.42,21.657499,21.092501,21.434999,19.791927,6336800,21.403499959999998
2016-06-15,21.434999,21.799999,21.2775,21.342501,19.706526,6995200,21.41979992
2016-06-16,21.0425,21.6,20.68,21.5625,19.909657,8201600,21.430749900000002
2016-06-17,21.5,21.504999,21.067499,21.297501,19.664972,7283200,21.44564992
2016-06-20,22.025,22.25,21.6775,21.690001,20.02738,5210000,21.47009992
2016-06-21,21.940001,22.0375,21.684999,21.887501,20.209749,3280800,21.493249960000004
2016-06-22,21.945,22.2225,21.7325,21.754999,20.0874,3946400,21.52294998
2016-06-23,22.2925,22.635,22.147499,22.622499,20.888401,4851600,21.542800000000003
2016-06-24,20.285,21.375,20.030001,20.17,18.623894,14501600,21.515499999999996
2016-06-27,19.7075,19.719999,18.8325,19.067499,17.605906,13004000,21.47759998
2016-06-28,19.655001,20.1325,19.540001,20.059999,18.522329,13388400,21.444249999999997
2016-06-29,20.625,21.2325,20.59,21.1525,19.531082,11790400,21.41399998
2016-06-30,21.307501,22.040001,21.122499,21.99,20.304384,8538400,21.39610002
2016-07-01,21.985001,22.334999,21.975,22.115,20.419802,5926800,21.39080004
2016-07-05,21.85,21.8825,21.450001,21.692499,20.029688,5652400,21.39255002
2016-07-06,21.487499,22.1075,21.254999,22.055,20.364405,8422000,21.388999979999998
2016-07-07,22.1525,22.375,21.7425,22.0,20.313622,4572400,21.39335
2016-07-08,22.5,23.0875,22.41,23.0075,21.243889,5956400,21.408400020000002
2016-07-11,23.195,23.455,23.102501,23.247499,21.465498,7207200,21.43765002
2016-07-12,23.625,23.860001,23.525,23.735001,21.915628,3888000,21.48675002
2016-07-13,23.9025,23.924999,23.557501,23.745001,21.924864,3981200,21.53955
2016-07-14,24.245001,24.315001,23.987499,24.125,22.275728,3817600,21.60220004
2016-07-15,24.370001,24.370001,23.8575,24.022499,22.181087,3570800,21.67780006
2016-07-18,24.075001,24.2875,23.985001,24.23,22.372684,3135600,21.7427501
2016-07-19,24.0525,24.1625,23.965,24.1325,22.282656,5678000,21.81655012
2016-07-20,24.327499,24.5425,24.165001,24.452499,22.578125,2963600,21.88695008
2016-07-21,24.397499,24.487499,23.9925,24.157499,22.30574,2946000,21.951950080000003
2016-07-22,24.252501,24.512501,24.115,24.4825,22.605829,2502800,22.00710008
2016-07-25,24.405001,24.422501,24.07,24.290001,22.428083,4178000,22.06905008
2016-07-26,24.25,24.4575,23.9925,24.307501,22.444241,3252000,22.13490008
2016-07-27,24.469999,24.5,23.9375,24.24,22.381914,4436400,22.212800039999998
2016-07-28,24.190001,24.442499,23.9825,24.32,22.455784,3035200,22.276150079999997
2016-07-29,24.23,24.5825,24.112499,24.452499,22.578125,3334800,22.352950099999997
2016-08-01,24.48,24.615,24.195,24.352501,22.48579,3550400,22.43600012
2016-08-02,24.264999,24.334999,23.577499,23.9,22.067976,4800800,22.5099001
2016-08-03,23.870001,24.129999,23.7675,24.110001,22.261879,4232400,22.572900139999998
2016-08-04,24.16,24.307501,23.995001,24.18,22.326515,3210800,22.637750139999998
2016-08-05,24.4575,24.790001,24.407499,24.782499,22.88283,3714000,22.69340016
2016-08-08,24.8575,24.8925,24.629999,24.737499,22.841278,1892000,22.751800160000002
2016-08-09,24.762501,24.969999,24.655001,24.775,22.875908,2493600,22.808150180000002
2016-08-10,24.83,24.85,24.450001,24.5975,22.712015,2476000,22.859500159999996
2016-08-11,24.815001,25.030001,24.695,24.940001,23.028261,3703600,22.91965016
2016-08-12,24.809999,24.945,24.7075,24.860001,22.954388,3075200,22.975250120000002
2016-08-15,25.002501,25.215,25.002501,25.102501,23.178301,1999600,23.03190014
2016-08-16,24.907499,24.934999,24.692499,24.702499,22.808966,2612400,23.08400012
2016-08-17,24.700001,24.879999,24.365,24.815001,22.912842,5244800,23.12655014
2016-08-18,24.8025,25.0,24.764999,25.0,23.08366,1747600,23.169150119999998
2016-08-19,24.799999,24.942499,24.6075,24.875,22.968245,2480800,23.21415012
2016-08-22,24.780001,24.955,24.627501,24.865,22.959007,3160800,23.265800139999996
2016-08-23,25.112499,25.227501,24.9925,24.997499,23.081352,2220000,23.331100120000002
2016-08-24,24.965,24.997499,24.4625,24.655001,22.765104,2969200,23.402000120000004
2016-08-25,24.477501,24.74,24.42,24.565001,22.682003,2613600,23.46285016
2016-08-26,24.637501,25.0425,24.0825,24.4275,22.55504,7179200,23.53475018
2016-08-29,24.4925,24.8925,24.475,24.785,22.885141,2393600,23.594600179999997
